,hhidpn,r7lgmusa
24801,208866020,
24802,208867010,0.0
24803,208867011,1.0
24804,208867012,1.0
24805,208867020,2.0
24806,208867021,3.0
24807,208867022,
24808,208868010,2.0
24809,208868020,1.0
24810,208869010,
24811,208869020,
24812,208870010,4.0
24813,208870020,
24814,208871010,
24815,208871020,1.0
24816,208873010,
24817,208873020,
24818,208881020,1.0
24819,208881021,3.0
24820,208882010,
24821,208888010,
24822,208889010,
24823,208889020,
24824,208890010,
24825,208891010,
24826,208892010,1.0
24827,208893010,
24828,208894010,
24829,208895010,
24830,208896010,3.0
24831,208896011,
24832,208896020,2.0
24833,208897010,
24834,208897020,
24835,208898010,3.0
24836,208898020,1.0
24837,210003010,0.0
24838,210003020,0.0
24839,210004010,2.0
24840,210009010,1.0
24841,210010010,
24842,210012010,0.0
24843,210013010,0.0
24844,210013020,0.0
24845,210016010,
24846,210018010,1.0
24847,210018020,0.0
24848,210019010,2.0
24849,210020010,2.0
24850,210026010,2.0
24851,210026020,3.0
24852,210031010,0.0
24853,210031020,0.0
24854,210033010,
24855,210035010,2.0
24856,210035020,2.0
24857,210036010,0.0
24858,210040010,1.0
24859,210041010,0.0
24860,210046010,
24861,210048010,
24862,210054010,
24863,210057010,3.0
24864,210057020,1.0
24865,210060010,1.0
24866,210072010,
24867,210072020,3.0
24868,210073010,2.0
24869,210073011,
24870,210073020,
24871,210074010,0.0
24872,210076010,0.0
24873,210076020,0.0
24874,210076021,
24875,210080010,0.0
24876,210080020,3.0
24877,210082010,0.0
24878,210082011,0.0
24879,210086010,
24880,210086020,0.0
24881,210087010,0.0
24882,210088010,0.0
24883,210089010,1.0
24884,210089020,0.0
24885,210090010,1.0
24886,210090020,3.0
24887,210092010,
24888,210092020,
24889,210095010,
24890,210097010,3.0
24891,210097020,3.0
24892,210098010,
24893,210098020,3.0
24894,210099010,
24895,210099020,
24896,210101010,0.0
24897,210102010,0.0
24898,210102020,0.0
24899,210105010,
24900,210106010,3.0
24901,210107010,0.0
24902,210108010,0.0
24903,210109010,2.0
24904,210109020,0.0
24905,210110010,0.0
24906,210111010,
24907,210112010,0.0
24908,210112020,0.0
24909,210114010,4.0
24910,210119010,0.0
24911,210120010,0.0
24912,210123010,
24913,210123020,
24914,210124010,
24915,210125010,
24916,210128010,1.0
24917,210128020,4.0
24918,210130010,
24919,210130020,0.0
24920,210137010,
24921,210139010,
24922,210140010,0.0
24923,210146010,0.0
24924,210148010,3.0
24925,210153010,2.0
24926,210154010,
24927,210157010,0.0
24928,210164010,2.0
24929,210165010,1.0
24930,210171010,
24931,210174010,
24932,210178010,0.0
24933,210178020,1.0
24934,210180010,0.0
24935,210180020,1.0
24936,210183010,
24937,210183020,1.0
24938,210185010,1.0
24939,210185020,2.0
24940,210186010,2.0
24941,210188010,
24942,210190010,
24943,210192010,0.0
24944,210192020,
24945,210197010,
24946,210201010,2.0
24947,210201020,0.0
24948,210207010,
24949,210207020,
24950,210210010,
24951,210210020,0.0
24952,210211010,0.0
24953,210215010,
24954,210216010,
24955,210218010,0.0
24956,210218011,
24957,210221010,0.0
24958,210222010,
24959,210226010,0.0
24960,210226020,
24961,210227010,0.0
24962,210229010,2.0
24963,210229020,0.0
24964,210234010,
24965,210235010,
24966,210242010,
24967,210242020,3.0
24968,210243010,3.0
24969,210247010,1.0
24970,210249010,
24971,210249020,
24972,210251010,1.0
24973,210252010,
24974,210253010,2.0
24975,210255010,0.0
24976,210258010,3.0
24977,210259010,
24978,210260010,
24979,210260020,
24980,210263010,1.0
24981,210266010,
24982,210271010,4.0
24983,210271020,
24984,210275010,2.0
24985,210280010,2.0
24986,210281010,1.0
24987,210284010,1.0
24988,210286010,1.0
24989,210288010,
24990,210289010,3.0
24991,210291010,2.0
24992,210292010,0.0
24993,210292020,1.0
24994,210295010,3.0
24995,210296010,3.0
24996,210298010,0.0
24997,210300010,1.0
24998,210302010,
24999,210305010,2.0
25000,210305020,0.0
25001,210309010,
25002,210310020,3.0
25003,210314010,3.0
25004,210314020,2.0
25005,210315010,0.0
25006,210316010,0.0
25007,210316020,2.0
25008,210319010,
25009,210320010,1.0
25010,210320020,2.0
25011,210322010,
25012,210322020,0.0
25013,210324010,
25014,210324020,
25015,210326010,0.0
25016,210327010,2.0
25017,210328010,0.0
25018,210331010,1.0
25019,210333010,0.0
25020,210333020,2.0
25021,210334010,2.0
25022,210334020,1.0
25023,210338010,
25024,210338020,
25025,210341010,2.0
25026,210342010,
25027,210348010,1.0
25028,210349010,0.0
25029,210349020,0.0
25030,210350010,0.0
25031,210350020,0.0
25032,210352010,1.0
25033,210357010,
25034,210362010,1.0
25035,210371010,
25036,210375010,0.0
25037,210375020,0.0
25038,210376010,
25039,210376020,
25040,210377010,1.0
25041,210381010,3.0
25042,210382010,1.0
25043,210386010,0.0
25044,210386020,1.0
25045,210390010,1.0
25046,210391010,0.0
25047,210391020,0.0
25048,210392010,3.0
25049,210404010,
25050,210404020,
25051,210405010,0.0
25052,210405020,
25053,210406010,
25054,210406020,
25055,210407010,1.0
25056,210409010,1.0
25057,210409020,3.0
25058,210410010,0.0
25059,210411010,3.0
25060,210414010,2.0
25061,210418010,0.0
25062,210419010,1.0
25063,210420010,0.0
25064,210421010,2.0
25065,210423010,
25066,210424010,1.0
25067,210425010,2.0
25068,210429010,2.0
25069,210429011,0.0
25070,210429020,
25071,210430010,0.0
25072,210431010,
25073,210434010,0.0
25074,210435010,3.0
25075,210436010,0.0
25076,210437010,
25077,210440010,
25078,210440020,
25079,210443010,2.0
25080,210443020,1.0
25081,210444010,3.0
25082,210445010,3.0
25083,210446010,4.0
25084,210446020,4.0
25085,210447010,2.0
25086,210447020,1.0
25087,210448010,
25088,210452010,
25089,210454010,1.0
25090,210455010,1.0
25091,210455020,2.0
25092,210459010,2.0
25093,210463010,2.0
25094,210465010,
25095,210465020,3.0
25096,210467010,
25097,210468010,
25098,210468020,0.0
25099,210472010,4.0
25100,210476010,0.0
25101,210476020,0.0
25102,210480010,0.0
25103,210480020,3.0
25104,210481010,
25105,210483010,
25106,210487010,1.0
25107,210488010,0.0
25108,210488020,2.0
25109,210492010,
25110,210493010,0.0
25111,210494010,0.0
25112,210495010,2.0
25113,210495020,2.0
25114,210497010,1.0
25115,210499010,2.0
25116,210499020,3.0
25117,210505010,1.0
25118,210505020,1.0
25119,210508010,2.0
25120,210508020,0.0
25121,210510010,0.0
25122,210510020,0.0
25123,210511010,2.0
25124,210511020,
25125,210518010,0.0
25126,210521010,4.0
25127,210522010,3.0
25128,210522020,3.0
25129,210526010,0.0
25130,210526011,
25131,210527010,
25132,210527020,2.0
25133,210529010,0.0
25134,210529020,1.0
25135,210530010,
25136,210530020,
25137,210532010,0.0
25138,210532020,2.0
25139,210535010,0.0
25140,210536010,
25141,210538010,0.0
25142,210540010,3.0
25143,210540020,0.0
25144,210541010,1.0
25145,210542010,
25146,210542020,2.0
25147,210547010,1.0
25148,210548010,3.0
25149,210551010,
25150,210554010,0.0
25151,210554020,2.0
25152,210555010,1.0
25153,210555020,0.0
25154,210559010,
25155,210559020,2.0
25156,210562010,2.0
25157,210562020,4.0
25158,210565010,0.0
25159,210566010,
25160,210567010,
25161,210570010,1.0
25162,210575010,1.0
25163,210575020,1.0
25164,210576010,2.0
25165,210577010,2.0
25166,210577020,1.0
25167,210578010,0.0
25168,210583010,
25169,210585010,1.0
25170,210585011,
25171,210585020,3.0
25172,210586010,2.0
25173,210590010,3.0
25174,210591010,1.0
25175,210592010,
25176,210592020,
25177,210594010,2.0
25178,210598010,
25179,210601010,0.0
25180,210601011,0.0
25181,210604010,
25182,210606010,2.0
25183,210606011,
25184,210606020,
25185,210608010,2.0
25186,210616010,3.0
25187,210623010,1.0
25188,210624010,1.0
25189,210624020,1.0
25190,210625010,2.0
25191,210626010,
25192,210631010,4.0
25193,210631020,
25194,210634010,1.0
25195,210637010,1.0
25196,210645010,
25197,210647010,1.0
25198,210649010,1.0
25199,210650010,4.0
25200,210651010,3.0
25201,210651020,4.0
25202,210653010,2.0
25203,210654010,1.0
25204,210659010,0.0
25205,210659020,2.0
25206,210661010,0.0
25207,210661020,0.0
25208,210663010,3.0
25209,210666010,0.0
25210,210666020,3.0
25211,210669010,
25212,210669020,
25213,210673010,
25214,210674010,
25215,210674020,
25216,210677010,1.0
25217,210679010,0.0
25218,210679020,0.0
25219,210680010,4.0
25220,210680020,3.0
25221,210685010,0.0
25222,210685020,3.0
25223,210690010,0.0
25224,210690020,0.0
25225,210691010,
25226,210691020,1.0
25227,210695010,
25228,210700010,
25229,210700020,
25230,210701010,1.0
25231,210708010,
25232,210708020,3.0
25233,210709010,3.0
25234,210713010,
25235,210719010,0.0
25236,210719020,
25237,210720010,3.0
25238,210720020,3.0
25239,210723010,
25240,210724010,2.0
25241,210724020,
25242,210725010,
25243,210725020,2.0
25244,210730010,
25245,210730020,3.0
25246,210731010,2.0
25247,210731020,0.0
25248,210732010,2.0
25249,210737010,2.0
25250,210738010,1.0
25251,210739010,1.0
25252,210739020,
25253,210740010,0.0
25254,210740020,1.0
25255,210741010,2.0
25256,210742010,2.0
25257,210742020,1.0
25258,210748010,
25259,210748020,2.0
25260,210749010,
25261,210756010,
25262,210759010,0.0
25263,210760010,0.0
25264,210760020,1.0
25265,210762010,
25266,210767010,4.0
25267,210767020,0.0
25268,210768010,0.0
25269,210770010,1.0
25270,210771010,0.0
25271,210773010,
25272,210775010,0.0
25273,210775020,1.0
25274,210776010,3.0
25275,210776020,
25276,210778010,3.0
25277,210779010,
25278,210780010,1.0
25279,210786010,
25280,210788010,0.0
25281,210788011,
25282,210791010,0.0
25283,210791020,2.0
25284,210793010,0.0
25285,210794010,2.0
25286,210796010,1.0
25287,210798010,
25288,210798020,
25289,210800010,3.0
25290,210801010,3.0
25291,210802010,0.0
25292,210804010,2.0
25293,210805010,0.0
25294,210805020,1.0
25295,210811010,1.0
25296,210811020,2.0
25297,210812010,4.0
25298,210812020,2.0
25299,210814010,0.0
25300,210814020,0.0
25301,210815010,
25302,210815020,
25303,210816010,2.0
25304,210816020,1.0
25305,210819010,1.0
25306,210819020,0.0
25307,210822010,0.0
25308,210823010,
25309,210824010,4.0
25310,210826010,1.0
25311,210827010,
25312,210827020,
25313,210828010,1.0
25314,210832010,2.0
25315,210835010,1.0
25316,210835020,1.0
25317,210836010,3.0
25318,210838010,
25319,210838020,
25320,210840010,0.0
25321,210840020,2.0
25322,210842010,1.0
25323,210843010,0.0
25324,210843020,2.0
25325,210844010,2.0
25326,210845010,4.0
25327,210846010,0.0
25328,210849010,0.0
25329,210852010,0.0
25330,210854010,
25331,210854020,
25332,210855010,
25333,210855020,
25334,210859010,3.0
25335,210861010,0.0
25336,210862010,
25337,210863010,2.0
25338,210863020,2.0
25339,210864010,0.0
25340,210864020,0.0
25341,210865010,
25342,210866010,
25343,210867010,2.0
25344,210867020,1.0
25345,210868010,
25346,210868020,0.0
25347,210871010,2.0
25348,210871020,0.0
25349,210872010,1.0
25350,210872020,0.0
25351,210875010,
25352,210877010,
25353,210881010,0.0
25354,210881020,1.0
25355,210887010,3.0
25356,210887020,2.0
25357,210891010,
25358,210892010,4.0
25359,210897010,1.0
25360,210899010,3.0
25361,210900010,0.0
25362,210902010,
25363,210902020,3.0
25364,210904010,
25365,210905010,0.0
25366,210906010,0.0
25367,210906020,0.0
25368,210907010,2.0
25369,210907020,
25370,210911010,
25371,210912010,2.0
25372,210912020,1.0
25373,210913010,2.0
25374,210913020,
25375,210914010,2.0
25376,210914020,2.0
25377,210916010,
25378,210918010,0.0
25379,210921010,1.0
25380,210921020,0.0
25381,210922010,0.0
25382,210924010,1.0
25383,210924020,3.0
25384,210926010,2.0
25385,210926020,0.0
25386,210938010,0.0
25387,210938020,1.0
25388,210939010,2.0
25389,210940010,1.0
25390,210944010,
25391,210944020,
25392,210946010,
25393,210949010,2.0
25394,210949020,3.0
25395,210950010,2.0
25396,210950020,
25397,210954010,4.0
25398,210960010,0.0
25399,210961010,0.0
25400,210961020,
25401,210964010,0.0
25402,210966010,
25403,210972010,3.0
25404,210972020,0.0
25405,210974010,1.0
25406,210974011,
25407,210974020,0.0
25408,210976010,
25409,210976020,
25410,210977010,1.0
25411,210977020,2.0
25412,210980010,0.0
25413,210980020,0.0
25414,210981010,1.0
25415,210986010,0.0
25416,210990010,
25417,210997010,3.0
25418,211000010,0.0
25419,211003010,4.0
25420,211004010,
25421,211004020,
25422,211005010,1.0
25423,211009010,0.0
25424,211009020,
25425,211010010,
25426,211013010,2.0
25427,211014010,
25428,211014020,
25429,211015010,1.0
25430,211015020,1.0
25431,211016010,
25432,211019010,2.0
25433,211019020,0.0
25434,211025010,3.0
25435,211025020,0.0
25436,211028010,3.0
25437,211031010,
25438,211032010,0.0
25439,211034010,
25440,211036010,0.0
25441,211038010,1.0
25442,211040010,0.0
25443,211041010,
25444,211042010,
25445,211042020,
25446,211044010,0.0
25447,211044020,0.0
25448,211047010,3.0
25449,211047020,2.0
25450,211050010,0.0
25451,211050020,
25452,211051010,0.0
25453,211051020,2.0
25454,211066010,2.0
25455,211066020,1.0
25456,211070010,
25457,211071010,3.0
25458,211071020,1.0
25459,211072010,1.0
25460,211072020,2.0
25461,211073010,
25462,211073020,
25463,211074010,
25464,211074020,0.0
25465,211079010,1.0
25466,211086010,1.0
25467,211087010,
25468,211087020,0.0
25469,211090010,4.0
25470,211091010,4.0
25471,211092010,
25472,211092020,
25473,211093010,
25474,211095010,
25475,211096010,1.0
25476,211097010,1.0
25477,211098010,2.0
25478,211098020,1.0
25479,211102010,2.0
25480,211104010,
25481,211107010,
25482,211107020,0.0
25483,211112010,1.0
25484,211112020,2.0
25485,211113010,2.0
25486,211114010,0.0
25487,211114020,0.0
25488,211115010,1.0
25489,211115020,2.0
25490,211116010,
25491,211116020,3.0
25492,211117010,0.0
25493,211117020,0.0
25494,211119010,
25495,211119020,
25496,211120010,1.0
25497,211125010,1.0
25498,211127010,1.0
25499,211128010,2.0
25500,211128020,3.0
25501,211129010,0.0
25502,211129020,0.0
25503,211132010,
25504,211133010,3.0
25505,211136010,
25506,211137010,3.0
25507,211137020,2.0
25508,211141010,1.0
25509,211142010,
25510,211143010,0.0
25511,211144010,1.0
25512,211144020,
25513,211145010,1.0
25514,211147010,1.0
25515,211151010,0.0
25516,211151020,4.0
25517,211152010,
25518,211153010,
25519,211153020,3.0
25520,211155010,
25521,211156010,1.0
25522,211157010,1.0
25523,211157020,1.0
25524,211159010,
25525,211159020,1.0
25526,211168010,2.0
25527,211168020,1.0
25528,211170010,
25529,211173010,0.0
25530,211173020,0.0
25531,211174010,
25532,211175010,3.0
25533,211178010,
25534,211181010,0.0
25535,211182010,0.0
25536,211182020,1.0
25537,211184010,2.0
25538,211185010,0.0
25539,211185020,1.0
25540,211187010,
25541,211187020,
25542,211188010,
25543,211190010,2.0
25544,211193010,0.0
25545,211193020,0.0
25546,211194010,0.0
25547,211194020,0.0
25548,211195010,2.0
25549,211195020,
25550,211196010,2.0
25551,211198010,
25552,211198020,2.0
25553,211200010,0.0
25554,211200020,
25555,211201010,
25556,211204010,0.0
25557,211206010,0.0
25558,211206020,0.0
25559,211207010,
25560,211207011,
25561,211207020,
25562,211210010,4.0
25563,211210020,3.0
25564,211211010,
25565,211211020,2.0
25566,211212010,4.0
25567,211214010,3.0
25568,211216010,2.0
25569,211218010,1.0
25570,211218020,2.0
25571,211220010,0.0
25572,211220020,0.0
25573,211221010,0.0
25574,211221020,0.0
25575,211222010,
25576,211226010,
25577,211227010,2.0
25578,211227020,1.0
25579,211228010,0.0
25580,211229010,0.0
25581,211229020,0.0
25582,211232010,
25583,211234010,
25584,211236010,
